row_num,y,x,osmid,ref,highway
149,46.9298415,12.2257112,6135035055
150,46.9281818,12.2257474,6135035067
151,46.9312421,12.2795075,734377195
152,46.9207371,12.2374499,6135035160
153,47.0482702,12.1221481,1507669438
154,47.0461503,12.120182,1507669456
155,47.0465538,12.1195979,1507669458
156,47.0425426,12.1142709,3566417381
157,47.0199678,12.0789945,4017862635
158,47.0444536,12.1232312,4589598707
159,47.0402884,12.1175654,4589598785
160,47.0501083,12.1277852,472201411
161,47.0505962,12.1275472,472201413
162,47.0476352,12.1234013,2108936721
163,47.0373631,12.0924527,4589074731
164,47.0481624,12.1261846,2108936752
165,46.9171376,12.2593757,734083534
166,46.9169125,12.2604711,734083536
167,46.9173451,12.259495,734083542
168,46.9170985,12.2600647,734083546
169,46.9173027,12.2607376,734083550
170,47.0280955,12.1061572,4017863147
171,46.9172818,12.2594956,734083574
172,46.9170656,12.2593815,734083578
173,46.917142,12.2605262,734083584
174,46.9171718,12.2600892,734083588
175,46.9168886,12.2599843,734083589
176,46.9174251,12.2608059,734083593
177,46.9172132,12.2598303,734083599
178,46.9173025,12.2604784,734083602
179,47.0309725,12.109702,4017863207
180,47.0469795,12.0933255,472201875
181,47.0435442,12.1028121,472201971
182,47.0421991,12.1041228,472201979
183,47.039617,12.1040767,472201990
184,47.0403515,12.1267369,4017863474
185,46.9786295,12.1544015,492518323
186,46.9398363,12.1773017,5954550726
187,46.9186615,12.1678754,5954550852
188,46.9171851,12.1689284,5954550890
189,46.9326093,12.17325,5954550891
190,47.0483726,12.1309468,290995422
191,47.0434124,12.1302174,290995443
192,46.9992636,12.0865214,2697444818
193,46.9615162,12.1905923,5954551664
194,46.9822949,12.1259147,492519308
195,46.9245622,12.2288778,441532341
196,46.92857,12.2263592,441532396
197,47.0322248,12.1109246,4589600783
198,46.9359568,12.2256528,441532441,LZ 5019,emergency_access_point
199,47.0543461,12.1414482,290996292
200,46.9281468,12.2275112,441532513
201,47.0545658,12.1404825,290996325
202,46.9245154,12.2291903,441532539
203,46.9316422,12.2264935,441532552,LZ 5018,emergency_access_point
204,46.9213346,12.2324259,441532642
205,46.9429573,12.135628,803390333
206,46.9185621,12.2436888,441271196
207,47.012279,12.0788373,597607343
208,46.920357,12.2323516,441271237
209,46.96106,12.1922734,4398040113
210,46.9611294,12.1919038,4398040118
211,46.9835865,12.1127436,597607626
212,46.9809048,12.0972093,597607627
213,46.9813739,12.097483,597607629
214,46.9806675,12.0958971,597607635
215,46.9759443,12.0813949,597607668
216,46.9240349,12.1110431,803390804
217,46.9596591,12.1939261,1446102364
218,46.9596605,12.1927714,1446102365
219,46.9604164,12.1933343,1446102399
220,46.9616272,12.1901615,1446102405
221,47.0443326,12.1200952,940557787
222,47.044861,12.123509,940557806
223,47.0441719,12.1285765,940557835
224,46.9920485,12.1362652,1719420606
225,46.992423,12.1368555,1719420611
226,47.02196,12.0802,597607265
227,46.982067,12.1244866,5921294133
228,46.9291385,12.284339,442648517
229,47.0501749,12.128466,2277165309
230,47.0511179,12.1290417,2108967634
231,47.0514079,12.1290256,2108967635
232,46.9849729,12.1016596,2702756616
233,46.9257221,12.1030671,1824082899
234,46.943256,12.0815577,4034841642
235,47.0386392,12.0832431,2310909082
236,46.9258602,12.2034075,728681667
237,47.0308618,12.1086376,3690974541
238,46.9162751,12.2562514,436129137
239,46.9170806,12.2480826,436129183
240,47.0059342,12.0814252,4591013577
241,47.042646,12.0824019,1023725266
242,47.041339,12.0803966,1023725262
243,47.0471608,12.0954299,472201893
244,47.049473,12.0965966,472201904
245,47.0493396,12.0978289,472201913
246,47.049552,12.1000114,472201919
247,46.933435,12.2803585,736546722
248,47.0469823,12.0813485,1023725572
249,47.045673,12.0847787,1023725749
250,47.0458193,12.0807339,1023725775
251,46.9463057,12.0817914,1629966599
252,47.0475413,12.0812124,1023725848
253,47.0450956,12.1188343,283562372
254,47.0459199,12.1191845,283562374
255,47.0479037,12.1288065,2108936739
256,47.0424381,12.1143305,4577186355
257,47.0431439,12.1156488,4577186357
258,47.0378374,12.1032596,283562550
259,46.9369599,12.0952538,2349388359
260,46.9376949,12.0979137,2349388369
261,46.938201,12.0996336,2349388388
262,46.9390838,12.0899514,2349388411
263,46.9399588,12.0872757,2349388431
264,47.0481834,12.123039,283562711
265,47.0483132,12.1232786,283562712
266,47.0503564,12.1281752,283562826
267,47.0507905,12.1292325,283562827
268,47.0435542,12.1162254,2579518537
269,47.0452671,12.1190866,2579518561
270,47.0453274,12.1192028,2579518565
271,47.0458254,12.1192618,2579518578
272,46.9851555,12.1748714,1727616481
273,46.9476074,12.2157589,491345608
274,46.9775663,12.1651548,1446106891
275,46.9777747,12.1648363,1446106897
276,46.9791745,12.1651416,1446106921
277,46.9267323,12.2098225,734033736
278,47.0495468,12.0966649,4588029255
279,46.94819,12.2736321,910547550
280,47.0452046,12.1201898,283564654
281,47.0389119,12.1040262,283564662
282,47.0429552,12.1153571,283564669
283,46.9168612,12.2582957,246078132
284,46.9571305,12.2004631,442456886,LZ 5024,emergency_access_point
285,47.0513663,12.1305339,2108971837
286,47.051292,12.1290204,2108971838
287,47.0514935,12.1305238,2108971839
288,47.0515965,12.1290503,2108971841
289,47.0516102,12.130526,2108971840
290,47.0517669,12.130505,2108971842
291,47.0518931,12.1305235,2108971843
292,46.9172261,12.1690365,5954558845
293,46.9170463,12.1690324,5954558848
294,47.0395981,12.0870789,4589074729
295,47.0388269,12.0898797,4589074743
296,47.0338222,12.0970242,4371602437
297,47.0416324,12.0879699,4589074754
298,46.9747832,12.1694951,442457178,LZ 5026,emergency_access_point
299,46.9772981,12.1654509,442457187,LZ 5028,emergency_access_point
300,46.977405,12.1659501,442457188
301,46.9775797,12.1652717,442457193
302,46.9782103,12.1630331,442457197
303,46.9782353,12.1634628,442457198
304,46.9362679,12.0897761,1891589269
305,46.9820877,12.0979172,5921306885
306,47.04858,12.126852,2108939550
307,46.9410772,12.1022219,3673611655
308,46.9420371,12.0912844,3673611697
309,47.0460405,12.0953305,3044072965
310,46.9623974,12.1271888,921263718
311,47.0532735,12.136677,4589313649
312,47.0537457,12.1358748,4589313645
313,46.9627096,12.1235056,921263770
314,47.0508067,12.1292869,4589313857
315,47.0506134,12.1294719,4589313859
316,47.0388479,12.1027999,4371609405
317,47.038211,12.1017461,4371609416
318,46.949593,12.2126637,4398047550
319,46.9494808,12.2143252,4398047557
320,47.04261,12.1135777,4371609484
321,47.042716,12.1136211,4371609485
322,47.0426278,12.1134504,4371609486
323,47.0424555,12.1134015,4371609487
324,47.0544694,12.1394789,4371609527
325,47.054782,12.1401895,4371609531
326,47.0511219,12.1289636,1877566059
327,46.9822164,12.1248693,1286726332
328,47.0498398,12.127157,4573411596
329,47.0499589,12.1271491,4573411598
330,46.9817102,12.1264736,1286726436
331,46.9160115,12.2588436,734061458
332,46.9167897,12.2591496,734061459
333,47.0499597,12.1288927,2108945411
334,47.0500154,12.127972,2108945413
335,47.0501708,12.1278406,2108945415
336,46.9504308,12.085522,471655608
337,46.949511,12.0930227,471655733
338,46.9193663,12.1674984,733963666
339,46.9627158,12.1233675,471656026
340,46.9640869,12.1310228,471656063
341,46.9171369,12.2721584,454387518
342,46.963869,12.124614,471656074
343,46.9475741,12.0795398,2517690419
344,47.0332133,12.0913706,1507655689
345,47.0247662,12.0793708,1507642666
346,47.0370703,12.1012571,1507655695
347,46.9812689,12.1239599,471656538
348,47.0467257,12.0805738,1023725482
349,46.9825007,12.1176212,471656607
350,47.033734,12.0907533,1507655716
351,46.9829549,12.1154923,471656656
352,47.0358807,12.1009158,1507655736
353,46.9826419,12.1001938,471656737
354,46.9732805,12.0859006,471656793
355,46.9290063,12.10332,803390437
356,47.0175678,12.0791384,4589479329
357,46.9429097,12.0811497,597716014
358,46.9377226,12.1345496,803390667
359,46.9396764,12.146877,6199727496
360,46.926076,12.1042328,4689292975
361,47.0305384,12.0874778,624783326
362,47.0387043,12.103418,624783336
363,47.039343,12.1049484,624783360
364,47.042543,12.114109,624783374
365,46.9817891,12.0972621,2694705365
