row_num,alt,y,x,osmid,ref,highway
1,1238.5352252968207,47.0314013,12.0874059,1507655733
2,1346.9134847973182,47.0315096,12.0891769,1507655738
3,1177.0467262928098,47.0403661,12.1068692,3824189518
4,846.7578909154944,46.9171246,12.2718256,6134399169
5,900.3973381152275,46.9310206,12.2796101,299827929
6,1474.6703952821313,47.0208272,12.1036082,3687744394
7,1921.0800659147299,47.0236503,12.0981586,3687744405
8,1507.9159686719456,47.052897,12.1392338,4333633890
9,1464.807691174728,46.9420303,12.0855302,1629979707
10,995.1343148932855,47.0405514,12.1063111,3824189498
11,660.1773941017203,46.9201996,12.2375342,334398994
12,688.0927790628394,46.9267072,12.2283037,334399009,LZ 5017,emergency_access_point
13,684.6487126612659,46.9286372,12.2251203,445318723
14,878.1325627057331,46.9339054,12.1750336,5954550821
15,549.9742025400136,46.9163186,12.2562806,78284494
16,838.9728909644733,46.9167829,12.2571134,78284496,emergency_access_point
17,714.1210781371075,46.9173364,12.260663,734299966
18,1803.337356332633,47.0411319,12.142333,4017863588
19,1616.4529055433786,47.0319337,12.1181087,4591004812
20,1319.8462807607846,47.0435304,12.104415,3046115753
21,1524.6905199958874,47.0250597,12.0868433,3687746056
22,1127.1227129687668,47.029751,12.0881371,3687746068
23,1700.7202596789466,47.0251516,12.0839959,3687746076
24,2213.0646608867846,47.0477646,12.1254945,5286431275
25,1559.8658654330059,47.0482288,12.1264373,5286431285
26,1514.5943429007375,47.041724,12.1084496,4462873326
27,1338.8774064991014,47.0419938,12.1092983,4462873334
28,1690.0433983671699,47.0232863,12.0927212,4589060091
29,1358.729245815029,46.9606249,12.125228,471656069
30,1604.012130467678,47.0462169,12.125856,2533691283
31,602.0051643984666,46.9219952,12.166716,5073178522
32,1469.618229888424,46.9908593,12.1364412,492518941
33,585.9960388559093,46.9220589,12.1667697,5073178823
34,1506.2574290857556,47.0358253,12.0922661,1507660070
35,1495.5279628382405,47.0349966,12.0958845,1507660086
36,1448.7758515805672,47.0376094,12.0960212,1507660111
37,1319.3211342196662,47.0363637,12.0940239,1507660135
38,1200.3545440176667,47.0379385,12.0931459,1507660137
39,1229.7838681848145,47.0364308,12.0989194,1507660139
40,1676.4150933186995,47.035929,12.097118,1507660143
41,1597.7004276479838,47.0525154,12.1028998,1023513298
42,965.0748690570623,46.9171946,12.2595821,6134403908
43,2165.7759233935762,47.0529674,12.1394288,4591260489
44,812.079329493786,46.9167325,12.2604398,6134403931
45,705.8076610352332,46.9165298,12.260427,6134403940
46,557.3591863767299,46.9221849,12.2373432,987501614
47,1598.9140945394665,47.0217302,12.0972918,3693581645
48,1204.509297767524,47.0439637,12.1221073,4589598715
49,1788.6838323167083,47.0474019,12.1260539,4589598743
50,1972.400737882377,47.0476698,12.1263525,4589598752
51,2101.2696229453663,47.0495715,12.1081364,1023514225
52,743.4189716894214,46.9210577,12.0915096,3662124717
53,1667.4005796721435,47.0521782,12.1116899,1023514326
54,490.82912001375297,47.051258,12.104595,1023514428
55,1234.7611675870844,47.0548033,12.1129313,1023514489
56,1753.7978791766309,47.0448474,12.1243356,2533693471
57,2198.202594098878,47.0503593,12.0997381,1023514667
58,829.3205554141783,46.9157867,12.2454124,2475366687
59,1839.949645085275,47.047306,12.1268242,3051526796
60,1402.535523639115,47.0226096,12.0778636,624783320
61,1179.5325177788714,47.0413699,12.0805997,4588018397
62,1797.9715567698747,47.0423644,12.0820366,4588018409
63,1548.4850973503371,47.0383404,12.1034879,624783335
64,1510.3063128573986,47.032282,12.1109688,4589600784
65,1201.1913229200168,46.9439653,12.2200814,441785240
66,1426.4749445868654,46.9443784,12.2196002,441785258
67,1521.7472562123457,46.9444641,12.2196705,441785260
68,643.6641905902186,46.9285713,12.2277622,441785278
69,1131.568445856677,46.9439374,12.2191415,441785295
70,1393.6491524630392,47.0274669,12.0814944,1507651814
71,1218.2466795220678,46.9473136,12.2141241,441785369,LZ 5023,emergency_access_point
72,931.7527213649967,46.9332228,12.1677542,2633735941
73,1058.6197362081512,46.9394305,12.1665613,2633735952
74,940.8459769544588,46.934031,12.1786403,2633735959
75,1488.7906665478554,47.0567684,12.1186082,3153600744
76,1313.0568297910822,47.0481467,12.1229622,3153600745
77,1805.272508780966,47.0482687,12.1228772,3153600746
78,1407.6520330944852,47.0495763,12.1226414,3153600756
79,1505.4496524509912,47.0572597,12.1473783,3236569333
80,1777.929242487002,47.0443768,12.1231802,2533693487
81,1654.6537129488204,47.0412911,12.1067315,1507664557
82,1624.6767831789148,47.041916,12.1082735,1507664559
83,1845.3098593075633,47.0413364,12.1085141,1507664575
84,2019.6360436051766,47.0496552,12.1251787,3153601563
85,1541.4462678733948,47.0507627,12.1180584,3153601570
86,1124.0788287722564,46.9590344,12.109062,1460413701
87,1232.3988334550031,46.9677659,12.0800834,1460413804
88,807.2453289693094,46.9352849,12.1102479,4689208715
89,664.4887317618359,46.9225525,12.0892959,3662128553
90,952.3818104466392,47.0496929,12.128785,2108948790
91,793.6426365089588,46.9360911,12.0895324,3662128750
92,873.8215478890742,46.9372299,12.0972687,3662128775
93,622.6439144200235,46.9286054,12.2252746,726771529
94,736.1238833808986,46.9298638,12.2257097,726771555
95,724.5696057057331,46.929795,12.2257144,726771562
96,816.6691467497882,46.9286067,12.2256323,726771573
97,1127.9133044862049,46.9416325,12.0830556,299497488
98,1244.5524030626914,46.9401872,12.0871217,299497500
99,1276.2656400662584,47.0585868,12.0852567,4323584162
100,1872.989328287212,47.0453603,12.1206966,2579518567
101,1088.60089513046,46.9820219,12.1242967,810265087
102,1387.6121606535976,46.9815289,12.0985871,810265101
103,1191.884867230121,46.9825762,12.1203024,810265169
104,1361.9101336396463,46.982281,12.1167831,810265195
105,1331.6361806959337,46.9824409,12.1211426,810265201
106,1347.439597004128,46.9918184,12.1134927,810265203
107,1480.361088657237,46.9919641,12.113319,810265210
108,1341.0659954689474,46.9832853,12.1152152,810265262
109,1393.09121223143,46.9827779,12.1215562,810265272
110,1528.1926203492537,47.0567243,12.126221,4441066717
111,1276.7788431062213,46.9818942,12.1224628,810265294
112,1257.1242632408455,46.9821891,12.1241593,810265319
113,1696.0134052531669,46.9786978,12.0929797,810265340
114,906.815580195007,46.961912,12.1903176,492500751
115,1492.2754220848478,46.9818733,12.0988881,810265365
116,1139.4095298175116,46.9921048,12.1131406,810265366
117,1262.9555223268128,46.9824837,12.1281924,810265374
118,1936.5067288972123,47.0446107,12.131836,4333644600
119,1119.909247585179,46.982699,12.1002707,810265417
120,1368.046608760201,46.9825688,12.1212731,810265461
121,1233.6312159506294,46.9751408,12.0800624,810265466
122,1197.5679643367469,46.9817461,12.0986257,810265485
123,1260.3707783226812,47.0359851,12.0961857,4371613256
124,1310.6718400516743,46.9850653,12.1035358,810265501
125,1839.0951121808048,46.9836853,12.1129974,810265542
126,1292.7887480735014,46.9823328,12.1167015,810265544
127,1368.7199362533395,46.9817461,12.0988437,810265564
128,1312.7573575876204,46.9876706,12.1084678,810265574
129,1178.8099018854805,46.9818489,12.0984903,810265580
130,1648.9343326691717,46.9821521,12.1244494,810265633
131,1378.984025343326,46.9817934,12.0989518,810265644
132,1224.1318774929912,46.9825444,12.1203118,810265649
133,1623.2623992871077,46.9829048,12.1297662,810265656
134,1629.1753961133509,46.9918409,12.1131294,810265655
135,2420.0866365152506,47.0370968,12.0920296,2310909076
136,1401.7190351816112,47.0417701,12.0802876,2310909092
137,1827.6596733086647,47.0530161,12.0859609,1578577105
138,775.5830926906658,46.9372095,12.1104765,3067620634
139,1002.4092343540428,46.9385665,12.1033992,3067620750
140,1234.059801036406,46.9825623,12.1218322,5921297996
141,1339.8755307472595,46.941424,12.1211771,3067621064
142,1249.1475845455946,46.94431,12.095809,3067621213
143,1577.7252411875659,46.9753994,12.0863826,2697375974
144,629.1791682695573,46.9179441,12.1096299,1524773326
145,621.5642206105853,46.9278922,12.1028474,1524773422
146,2074.298635227056,47.0494961,12.1289638,4589597260
147,2174.552994887934,47.0478396,12.1289177,4589597276
148,1652.6335172504919,47.021747,12.0797584,1507642663
149,732.2459682374281,46.9298415,12.2257112,6135035055
150,714.0513605143661,46.9281818,12.2257474,6135035067
151,547.6245341365426,46.9312421,12.2795075,734377195
152,642.6862482659857,46.9207371,12.2374499,6135035160
153,1576.4213693402733,47.0482702,12.1221481,1507669438
154,1326.9295632662804,47.0461503,12.120182,1507669456
